timestamp_vn,symbol,last_price,price_change_pct_1m,rsi14,macd,macd_signal,volume_ratio,bb_position,status
2026-04-25T14:20:06.929+07:00,BTC_USDT,0,0,,,,0,UNKNOWN,ERROR
2026-04-25T14:20:06.978+07:00,XAUT_USDT,0,0,,,,0,UNKNOWN,ERROR
2026-04-25T14:20:06.990+07:00,SOL_USDT,0,0,,,,0,UNKNOWN,ERROR
2026-04-25T14:20:07.026+07:00,PEPE_USDT,0,0,,,,0,UNKNOWN,ERROR
2026-04-25T14:20:07.055+07:00,ETH_USDT,0,0,,,,0,UNKNOWN,ERROR
2026-04-25T14:20:07.123+07:00,USOIL_USDT,0,0,,,,0,UNKNOWN,ERROR
2026-04-25T14:20:07.147+07:00,TAO_USDT,0,0,,,,0,UNKNOWN,ERROR
2026-04-25T14:20:07.157+07:00,SILVER_USDT,0,0,,,,0,UNKNOWN,ERROR
2026-04-25T14:20:07.181+07:00,XRP_USDT,0,0,,,,0,UNKNOWN,ERROR
2026-04-25T14:20:07.200+07:00,UKOIL_USDT,0,0,,,,0,UNKNOWN,ERROR
2026-04-25T14:20:07.211+07:00,ENA_USDT,0,0,,,,0,UNKNOWN,ERROR
2026-04-25T14:20:07.224+07:00,BCH_USDT,0,0,,,,0,UNKNOWN,ERROR
2026-04-25T14:20:07.297+07:00,ZEC_USDT,0,0,,,,0,UNKNOWN,ERROR
2026-04-25T14:20:07.326+07:00,DOGE_USDT,0,0,,,,0,UNKNOWN,ERROR
2026-04-25T14:20:07.334+07:00,LINK_USDT,0,0,,,,0,UNKNOWN,ERROR
2026-04-25T14:20:07.356+07:00,APE_USDT,0,0,,,,0,UNKNOWN,ERROR
2026-04-25T14:20:07.391+07:00,SUI_USDT,0,0,,,,0,UNKNOWN,ERROR
2026-04-25T14:20:07.400+07:00,PENGU_USDT,0,0,,,,0,UNKNOWN,ERROR
2026-04-25T14:20:07.420+07:00,XMR_USDT,0,0,,,,0,UNKNOWN,ERROR
2026-04-25T14:20:07.428+07:00,ICP_USDT,0,0,,,,0,UNKNOWN,ERROR
2026-04-25T14:20:07.437+07:00,HBAR_USDT,0,0,,,,0,UNKNOWN,ERROR
2026-04-25T14:20:07.444+07:00,RAVE_USDT,0,0,,,,0,UNKNOWN,ERROR
2026-04-25T14:20:07.461+07:00,AAVE_USDT,0,0,,,,0,UNKNOWN,ERROR
2026-04-25T14:20:07.468+07:00,TRADOOR_USDT,0,0,,,,0,UNKNOWN,ERROR
2026-04-25T14:20:07.487+07:00,XLM_USDT,0,0,,,,0,UNKNOWN,ERROR
2026-04-25T14:49:37.453+07:00,BTC_USDT,77480.0,0.0017,48.2419,0.91859308,5.21069083,0.6922,INSIDE,NO_SIGNAL
2026-04-25T14:49:37.905+07:00,XAUT_USDT,4691.6,-0.0064,37.5973,-0.19753207,-0.19471756,0.1087,BELOW_LOWER,NO_SIGNAL
2026-04-25T14:49:38.277+07:00,SOL_USDT,86.36,0.0116,55.01,0.0062366,0.00851088,0.8483,INSIDE,NO_SIGNAL
2026-04-25T14:49:38.916+07:00,PEPE_USDT,3.86e-06,-0.0311,42.187,-0.0,0.0,0.5141,INSIDE,NO_SIGNAL
2026-04-25T14:49:39.351+07:00,ETH_USDT,2314.98,-0.0004,52.5686,0.14914046,0.21883464,0.2372,INSIDE,NO_SIGNAL
2026-04-25T14:49:39.739+07:00,USOIL_USDT,94.848,0.0,53.191,0.00661884,0.00344578,0.0068,INSIDE,NO_SIGNAL
2026-04-25T14:49:40.099+07:00,TAO_USDT,250.02,-0.004,48.0452,-0.14981826,-0.19410928,0.2692,INSIDE,NO_SIGNAL
2026-04-25T14:49:40.255+07:00,SILVER_USDT,0,0,,,,0,UNKNOWN,ERROR
2026-04-25T14:49:40.261+07:00,XRP_USDT,0,0,,,,0,UNKNOWN,ERROR
2026-04-25T14:49:40.268+07:00,UKOIL_USDT,0,0,,,,0,UNKNOWN,ERROR
2026-04-25T14:49:40.274+07:00,ENA_USDT,0,0,,,,0,UNKNOWN,ERROR
2026-04-25T14:49:40.281+07:00,BCH_USDT,0,0,,,,0,UNKNOWN,ERROR
2026-04-25T14:49:40.291+07:00,ZEC_USDT,0,0,,,,0,UNKNOWN,ERROR
2026-04-25T14:49:40.297+07:00,DOGE_USDT,0,0,,,,0,UNKNOWN,ERROR
2026-04-25T14:49:40.303+07:00,LINK_USDT,0,0,,,,0,UNKNOWN,ERROR
2026-04-25T14:49:40.309+07:00,APE_USDT,0,0,,,,0,UNKNOWN,ERROR
2026-04-25T14:49:40.340+07:00,SUI_USDT,0,0,,,,0,UNKNOWN,ERROR
2026-04-25T14:49:40.348+07:00,PENGU_USDT,0,0,,,,0,UNKNOWN,ERROR
2026-04-25T14:49:40.371+07:00,XMR_USDT,0,0,,,,0,UNKNOWN,ERROR
2026-04-25T14:49:40.400+07:00,ICP_USDT,0,0,,,,0,UNKNOWN,ERROR
2026-04-25T14:49:40.416+07:00,HBAR_USDT,0,0,,,,0,UNKNOWN,ERROR
2026-04-25T14:49:40.432+07:00,RAVE_USDT,0,0,,,,0,UNKNOWN,ERROR
2026-04-25T14:49:40.447+07:00,AAVE_USDT,0,0,,,,0,UNKNOWN,ERROR
2026-04-25T14:49:40.479+07:00,TRADOOR_USDT,0,0,,,,0,UNKNOWN,ERROR
2026-04-25T14:49:40.485+07:00,XLM_USDT,0,0,,,,0,UNKNOWN,ERROR
2026-04-25T19:24:33.957+07:00,BTC_USDT,0,0,,,,0,UNKNOWN,ERROR
2026-04-25T19:24:34.181+07:00,XAUT_USDT,4695.5,-0.0021,34.6211,-0.36157745,-0.38708293,0.1394,INSIDE,NO_SIGNAL
2026-04-25T19:24:34.538+07:00,SOL_USDT,86.38,0.0116,61.4056,0.01778143,0.01051359,0.7724,INSIDE,NO_SIGNAL
2026-04-25T19:24:34.873+07:00,PEPE_USDT,3.84e-06,0.0235,57.2465,0.0,-0.0,0.6676,INSIDE,NO_SIGNAL
2026-04-25T19:24:35.236+07:00,ETH_USDT,2315.43,0.0069,63.9468,0.56612279,0.49817,0.5646,INSIDE,NO_SIGNAL
2026-04-25T19:24:35.743+07:00,USOIL_USDT,94.889,0.0358,50.3684,-0.01051791,-0.00894506,0.0585,INSIDE,NO_SIGNAL
2026-04-25T19:24:36.132+07:00,TAO_USDT,251.94,0.0357,61.1986,0.23965546,0.17781786,0.6625,INSIDE,NO_SIGNAL
2026-04-25T19:24:36.574+07:00,SILVER_USDT,75.64,-0.0132,44.8406,7.031e-05,0.00041867,0.0299,INSIDE,SIGNAL
2026-04-25T19:24:37.930+07:00,XRP_USDT,1.4306,-0.014,57.5676,0.00025406,0.00013715,1.2633,INSIDE,NO_SIGNAL
2026-04-25T19:24:38.343+07:00,UKOIL_USDT,100.431,0.0199,43.2454,-0.03385596,-0.02744005,0.0027,INSIDE,NO_SIGNAL
2026-04-25T19:24:38.690+07:00,ENA_USDT,0.10832,0.0554,56.1773,4.85e-06,-2.016e-05,0.2784,INSIDE,NO_SIGNAL
2026-04-25T19:24:39.032+07:00,BCH_USDT,453.79,0.0176,67.0703,0.08407826,0.03953869,0.4922,INSIDE,NO_SIGNAL
2026-04-25T19:24:39.359+07:00,ZEC_USDT,355.76,-0.0927,44.1373,-0.22553357,-0.18410116,0.0049,INSIDE,NO_SIGNAL
2026-04-25T19:24:39.712+07:00,DOGE_USDT,0.09801,0.0,58.6005,1.871e-05,1.63e-06,1.2922,INSIDE,NO_SIGNAL
2026-04-25T19:24:40.063+07:00,LINK_USDT,9.391,0.032,59.8182,0.00092172,-0.00038575,1.074,ABOVE_UPPER,SIGNAL
2026-04-25T19:24:41.148+07:00,APE_USDT,0.1637,0.6146,47.6844,-0.00048009,-0.00058603,0.1943,INSIDE,NO_SIGNAL
2026-04-25T19:24:41.482+07:00,SUI_USDT,0.946,0.0317,56.5685,0.00014546,6.39e-05,0.481,INSIDE,NO_SIGNAL
2026-04-25T19:24:41.839+07:00,PENGU_USDT,0.008596,-0.0581,46.288,5.66e-06,9.62e-06,0.8089,INSIDE,NO_SIGNAL
2026-04-25T19:24:42.173+07:00,XMR_USDT,371.5,0.0754,57.3238,-0.04821952,-0.10510176,0.0223,INSIDE,NO_SIGNAL
2026-04-25T19:24:42.518+07:00,ICP_USDT,2.458,0.0407,52.1146,0.00016489,2.38e-05,0.5005,INSIDE,NO_SIGNAL
2026-04-25T19:24:42.953+07:00,HBAR_USDT,0.09128,0.0219,51.6045,-1.64e-05,-2.259e-05,0.3159,INSIDE,NO_SIGNAL
2026-04-25T19:24:43.362+07:00,RAVE_USDT,0.9111,-0.011,47.4192,-0.00280778,-0.00433716,0.0648,INSIDE,NO_SIGNAL
2026-04-25T19:24:43.772+07:00,AAVE_USDT,95.69,0.1256,61.169,0.08487387,0.03806011,0.885,INSIDE,NO_SIGNAL
2026-04-25T19:24:44.097+07:00,TRADOOR_USDT,1.036,0.3876,55.8029,-0.000205,-0.00255401,0.0979,INSIDE,NO_SIGNAL
2026-04-25T19:24:44.429+07:00,XLM_USDT,0.17215,0.0407,47.7846,-6.257e-05,-9.086e-05,1.1592,INSIDE,NO_SIGNAL
2026-04-25T19:25:33.248+07:00,BTC_USDT,77658.8,-0.0004,57.5054,6.00869305,5.33284467,0.0827,INSIDE,NO_SIGNAL
2026-04-25T19:25:33.748+07:00,XAUT_USDT,4695.5,-0.0064,36.6953,-0.33460262,-0.37277792,0.0254,INSIDE,NO_SIGNAL
2026-04-25T19:25:34.136+07:00,SOL_USDT,86.38,0.0116,61.5326,0.0183798,0.01195951,0.7879,INSIDE,NO_SIGNAL
2026-04-25T19:25:34.568+07:00,PEPE_USDT,3.84e-06,-0.0078,58.7277,0.0,-0.0,0.7665,INSIDE,NO_SIGNAL
2026-04-25T19:25:34.974+07:00,ETH_USDT,2315.7,0.0,65.7832,0.61919043,0.52580385,0.8143,INSIDE,NO_SIGNAL
2026-04-25T19:25:35.383+07:00,USOIL_USDT,94.885,-0.0063,49.7038,-0.00888452,-0.00890824,0.111,INSIDE,SIGNAL
2026-04-25T19:25:36.681+07:00,TAO_USDT,252.05,0.0595,63.1121,0.24718768,0.19119576,0.3671,INSIDE,NO_SIGNAL
2026-04-25T19:25:37.131+07:00,SILVER_USDT,75.65,0.0132,51.932,0.00029763,0.00039449,0.0164,INSIDE,NO_SIGNAL
2026-04-25T19:25:37.506+07:00,XRP_USDT,1.4304,0.0,54.9292,0.00023296,0.00015377,2.2947,INSIDE,NO_SIGNAL
2026-04-25T19:25:37.944+07:00,UKOIL_USDT,100.471,-0.0119,48.2111,-0.02632199,-0.02655689,0.0008,INSIDE,SIGNAL
2026-04-25T19:25:39.339+07:00,ENA_USDT,0.10835,0.0092,57.5956,1.636e-05,-1.259e-05,0.2584,INSIDE,NO_SIGNAL
2026-04-25T19:25:39.789+07:00,BCH_USDT,453.79,-0.0022,66.6709,0.09589307,0.05092814,0.3689,INSIDE,NO_SIGNAL
2026-04-25T19:25:40.309+07:00,ZEC_USDT,356.12,0.0646,48.1257,-0.19460878,-0.18456921,0.419,INSIDE,NO_SIGNAL
2026-04-25T19:25:40.733+07:00,DOGE_USDT,0.09801,-0.0102,58.0486,2.122e-05,5.68e-06,0.0283,INSIDE,NO_SIGNAL
2026-04-25T19:25:41.119+07:00,LINK_USDT,9.392,0.0213,60.907,0.00140542,-4.02e-05,0.208,ABOVE_UPPER,SIGNAL
2026-04-25T19:25:41.495+07:00,APE_USDT,0.1652,1.0398,53.8877,-0.00033744,-0.00053895,0.3478,INSIDE,NO_SIGNAL
2026-04-25T19:25:41.938+07:00,SUI_USDT,0.946,-0.0106,56.2136,0.00017533,8.748e-05,0.4221,INSIDE,NO_SIGNAL
2026-04-25T19:25:42.347+07:00,PENGU_USDT,0.008596,-0.0233,46.2237,4.26e-06,8.58e-06,0.0265,INSIDE,NO_SIGNAL
2026-04-25T19:25:42.756+07:00,XMR_USDT,371.43,0.0054,56.271,-0.02098145,-0.08935886,0.0228,INSIDE,NO_SIGNAL
2026-04-25T19:25:43.284+07:00,ICP_USDT,2.459,0.0,55.1614,0.00032857,9.755e-05,0.1177,INSIDE,NO_SIGNAL
2026-04-25T19:25:43.790+07:00,HBAR_USDT,0.0913,0.0329,54.3664,-1.188e-05,-2.057e-05,0.331,INSIDE,NO_SIGNAL
2026-04-25T19:25:44.298+07:00,RAVE_USDT,0.91,-0.1317,45.889,-0.00257044,-0.00398248,0.1823,INSIDE,NO_SIGNAL
2026-04-25T19:25:44.705+07:00,AAVE_USDT,95.74,0.0313,62.6951,0.09805859,0.05031704,1.8166,INSIDE,NO_SIGNAL
2026-04-25T19:25:45.112+07:00,TRADOOR_USDT,1.04,0.6776,59.3746,0.0004154,-0.00199794,0.8286,INSIDE,NO_SIGNAL
2026-04-25T19:25:45.626+07:00,XLM_USDT,0.17214,-0.0116,47.2758,-5.571e-05,-8.371e-05,0.2761,INSIDE,NO_SIGNAL
2026-04-25T19:26:33.164+07:00,BTC_USDT,77641.0,-0.0064,50.6169,4.33706327,4.96895999,1.005,INSIDE,NO_SIGNAL
2026-04-25T19:26:33.693+07:00,XAUT_USDT,4695.8,0.0043,43.5969,-0.29831698,-0.35662948,0.0407,INSIDE,NO_SIGNAL
2026-04-25T19:26:34.472+07:00,SOL_USDT,86.37,0.0,59.7031,0.01784992,0.01300945,0.3874,INSIDE,NO_SIGNAL
2026-04-25T19:26:34.989+07:00,PEPE_USDT,3.84e-06,-0.0313,54.9398,0.0,0.0,1.1064,INSIDE,NO_SIGNAL
2026-04-25T19:26:35.380+07:00,ETH_USDT,2315.11,-0.0052,58.6531,0.56080961,0.52677469,0.39,INSIDE,NO_SIGNAL
2026-04-25T19:26:35.812+07:00,USOIL_USDT,94.887,0.0032,50.0572,-0.00752924,-0.00864417,0.0686,INSIDE,SIGNAL
2026-04-25T19:26:36.416+07:00,TAO_USDT,252.98,0.3809,74.3525,0.32510763,0.2176015,1.6266,ABOVE_UPPER,SIGNAL
2026-04-25T19:26:37.816+07:00,SILVER_USDT,75.64,0.0,44.8406,-0.00094101,1.3e-07,0.0212,INSIDE,NO_SIGNAL
2026-04-25T19:26:38.381+07:00,XRP_USDT,1.4306,0.014,57.2066,0.00024222,0.00017146,0.1023,INSIDE,NO_SIGNAL
2026-04-25T19:26:38.804+07:00,UKOIL_USDT,100.469,0.004,48.065,-0.02389835,-0.02610521,0.0162,INSIDE,SIGNAL
2026-04-25T19:26:39.143+07:00,ENA_USDT,0.10831,0.0,55.2225,1.829e-05,-6.92e-06,0.2702,INSIDE,NO_SIGNAL
2026-04-25T19:26:39.752+07:00,BCH_USDT,453.79,0.0,66.6713,0.10343183,0.06142114,0.0558,INSIDE,NO_SIGNAL
2026-04-25T19:26:40.111+07:00,ZEC_USDT,356.12,0.0337,48.2303,-0.18367149,-0.18593488,0.0096,INSIDE,SIGNAL
2026-04-25T19:26:41.530+07:00,DOGE_USDT,0.09799,-0.0306,54.6981,2.134e-05,8.94e-06,0.7733,INSIDE,NO_SIGNAL
2026-04-25T19:26:42.052+07:00,LINK_USDT,9.393,-0.0106,61.2018,0.00203368,0.00039997,0.3034,ABOVE_UPPER,SIGNAL
2026-04-25T19:26:42.582+07:00,APE_USDT,0.1644,-0.2427,50.6336,-0.0002978,-0.00049592,0.324,INSIDE,NO_SIGNAL
2026-04-25T19:26:42.968+07:00,SUI_USDT,0.9458,-0.0211,53.6918,0.00017452,0.0001049,0.2771,INSIDE,NO_SIGNAL
2026-04-25T19:26:43.379+07:00,PENGU_USDT,0.008594,0.0,45.3595,2.71e-06,7.38e-06,0.1339,INSIDE,NO_SIGNAL
2026-04-25T19:26:43.896+07:00,XMR_USDT,370.5,-0.1751,40.6445,-0.08520193,-0.09203338,0.3897,INSIDE,NO_SIGNAL
2026-04-25T19:26:44.295+07:00,ICP_USDT,2.459,0.0407,54.7522,0.00032895,0.00013106,0.3402,INSIDE,NO_SIGNAL
2026-04-25T19:26:44.659+07:00,HBAR_USDT,0.09124,-0.011,46.0161,-1.545e-05,-2.019e-05,1.0895,INSIDE,NO_SIGNAL
2026-04-25T19:26:45.008+07:00,RAVE_USDT,0.9073,-0.3077,42.2827,-0.00257095,-0.0036992,0.4861,INSIDE,NO_SIGNAL
2026-04-25T19:26:45.376+07:00,AAVE_USDT,95.74,0.0418,62.5853,0.10355447,0.06045189,0.4003,INSIDE,NO_SIGNAL
2026-04-25T19:26:45.841+07:00,TRADOOR_USDT,1.042,-0.1916,59.9783,0.00148971,-0.00124951,0.109,INSIDE,NO_SIGNAL
2026-04-25T19:26:46.243+07:00,XLM_USDT,0.1721,-0.0058,45.2788,-5.537e-05,-7.843e-05,0.0256,INSIDE,NO_SIGNAL
2026-04-25T19:27:33.255+07:00,BTC_USDT,77624.5,-0.0157,45.0446,2.19656477,4.35806067,0.5755,BELOW_LOWER,SIGNAL
2026-04-25T19:27:34.705+07:00,XAUT_USDT,4695.5,-0.0021,36.4515,-0.30899227,-0.34967707,0.0097,INSIDE,NO_SIGNAL
2026-04-25T19:27:35.250+07:00,SOL_USDT,86.34,-0.0232,51.3926,0.01484706,0.01324863,1.6554,INSIDE,NO_SIGNAL
2026-04-25T19:27:35.639+07:00,PEPE_USDT,3.83e-06,-0.2189,39.2043,0.0,0.0,1.5959,INSIDE,NO_SIGNAL
2026-04-25T19:27:36.056+07:00,ETH_USDT,2314.21,-0.0389,49.3374,0.46625276,0.51463635,0.468,INSIDE,SIGNAL
2026-04-25T19:27:37.401+07:00,USOIL_USDT,94.876,-0.0464,48.1466,-0.00516478,-0.00752706,0.022,INSIDE,NO_SIGNAL
2026-04-25T19:27:37.783+07:00,TAO_USDT,252.13,-0.2808,57.9438,0.30789543,0.2338765,0.8857,INSIDE,NO_SIGNAL
2026-04-25T19:27:38.172+07:00,SILVER_USDT,75.64,-0.0132,45.6639,-0.00066004,-4.22e-06,0.0133,INSIDE,NO_SIGNAL
2026-04-25T19:27:38.595+07:00,XRP_USDT,1.4299,-0.0489,48.0599,0.00019087,0.00017533,1.471,INSIDE,NO_SIGNAL
2026-04-25T19:27:39.208+07:00,UKOIL_USDT,100.458,-0.002,46.7763,-0.02278373,-0.02555843,0.002,INSIDE,NO_SIGNAL
2026-04-25T19:27:39.811+07:00,ENA_USDT,0.10808,-0.1939,42.7044,2.51e-06,-5.3e-06,0.9704,INSIDE,NO_SIGNAL
2026-04-25T19:27:40.316+07:00,BCH_USDT,453.48,-0.0683,47.7946,0.0834273,0.06581212,2.4417,INSIDE,SIGNAL
2026-04-25T19:27:42.162+07:00,ZEC_USDT,355.28,-0.2611,40.0482,-0.22700387,-0.19304846,0.0935,INSIDE,SIGNAL
2026-04-25T19:27:42.570+07:00,DOGE_USDT,0.09788,-0.1021,41.1891,1.117e-05,9.25e-06,24.499,INSIDE,SIGNAL
2026-04-25T19:27:44.041+07:00,LINK_USDT,9.384,-0.0852,49.2605,0.00159825,0.00062684,0.7176,INSIDE,NO_SIGNAL
2026-04-25T19:27:44.419+07:00,APE_USDT,0.1641,-0.4248,49.1696,-0.00023764,-0.00043922,0.1016,INSIDE,NO_SIGNAL
2026-04-25T19:27:44.924+07:00,SUI_USDT,0.9442,-0.1797,38.6618,5.041e-05,9.526e-05,1.1497,BELOW_LOWER,NO_SIGNAL
2026-04-25T19:27:45.272+07:00,PENGU_USDT,0.008558,-0.4073,32.6131,-1.35e-06,5.62e-06,2.1395,BELOW_LOWER,NO_SIGNAL
2026-04-25T19:27:45.647+07:00,XMR_USDT,370.69,0.0486,44.0995,-0.10126805,-0.09368805,0.0141,INSIDE,SIGNAL
2026-04-25T19:27:47.031+07:00,ICP_USDT,2.454,-0.1627,39.7971,-7.256e-05,7.743e-05,0.8398,BELOW_LOWER,NO_SIGNAL
2026-04-25T19:27:47.358+07:00,HBAR_USDT,0.09117,-0.0877,37.557,-1.991e-05,-2e-05,0.9203,BELOW_LOWER,SIGNAL
2026-04-25T19:27:48.608+07:00,RAVE_USDT,0.9059,-0.0993,40.5514,-0.00269089,-0.00350432,0.4733,INSIDE,NO_SIGNAL
2026-04-25T19:27:49.344+07:00,AAVE_USDT,95.52,-0.3235,51.5861,0.09716959,0.06893742,0.886,INSIDE,NO_SIGNAL
2026-04-25T19:27:50.118+07:00,TRADOOR_USDT,1.024,-1.3487,44.3547,0.00038164,-0.00097515,3.8081,INSIDE,SIGNAL
2026-04-25T19:27:51.995+07:00,XLM_USDT,0.17184,-0.1569,34.47,-7.273e-05,-7.717e-05,2.3656,BELOW_LOWER,NO_SIGNAL
2026-04-25T19:28:33.261+07:00,BTC_USDT,77614.7,0.0027,42.49,-0.75137912,3.18306412,0.9728,BELOW_LOWER,SIGNAL
2026-04-25T19:28:33.670+07:00,XAUT_USDT,4695.8,0.0064,45.0083,-0.2774022,-0.33523959,0.0545,INSIDE,NO_SIGNAL
2026-04-25T19:28:34.118+07:00,SOL_USDT,86.32,0.0116,47.3399,0.0095073,0.01211719,1.8237,INSIDE,NO_SIGNAL
2026-04-25T19:28:34.587+07:00,PEPE_USDT,3.83e-06,0.1229,44.0918,-0.0,0.0,0.7391,INSIDE,NO_SIGNAL
2026-04-25T19:28:34.998+07:00,ETH_USDT,2313.87,0.0,46.5448,0.33879766,0.47510608,0.6756,INSIDE,NO_SIGNAL
2026-04-25T19:28:35.455+07:00,USOIL_USDT,94.888,-0.0295,49.5316,-0.00189649,-0.00589225,1.056,INSIDE,NO_SIGNAL
2026-04-25T19:28:35.932+07:00,TAO_USDT,252.24,0.0635,59.1391,0.30534941,0.24753904,0.7464,INSIDE,NO_SIGNAL
2026-04-25T19:28:36.332+07:00,SILVER_USDT,75.65,0.0132,52.2752,-0.00025993,-5.566e-05,0.4901,INSIDE,NO_SIGNAL
2026-04-25T19:28:36.694+07:00,XRP_USDT,1.4294,0.0,43.1323,7.778e-05,0.00014942,1.1323,INSIDE,NO_SIGNAL
2026-04-25T19:28:37.255+07:00,UKOIL_USDT,100.431,-0.0269,43.5882,-0.02324131,-0.02509615,0.0157,INSIDE,NO_SIGNAL
2026-04-25T19:28:37.607+07:00,ENA_USDT,0.10813,0.0092,45.078,-2.18e-06,-4.17e-06,0.753,INSIDE,NO_SIGNAL
2026-04-25T19:28:38.069+07:00,BCH_USDT,453.47,-0.0022,47.3291,0.06600607,0.06584261,0.0853,INSIDE,NO_SIGNAL
2026-04-25T19:28:38.483+07:00,ZEC_USDT,355.48,0.0478,42.4319,-0.24620329,-0.20335492,0.3477,INSIDE,NO_SIGNAL
2026-04-25T19:28:38.889+07:00,DOGE_USDT,0.09788,0.0307,42.5042,1.85e-06,7.39e-06,0.2202,INSIDE,SIGNAL
2026-04-25T19:28:39.298+07:00,LINK_USDT,9.383,0.0,48.207,0.00115991,0.00072051,0.4136,INSIDE,NO_SIGNAL
2026-04-25T19:28:39.642+07:00,APE_USDT,0.1635,-0.3049,46.5553,-0.0002668,-0.00040605,0.523,INSIDE,NO_SIGNAL
2026-04-25T19:28:40.133+07:00,SUI_USDT,0.9443,-0.0106,39.2934,-3.336e-05,7.208e-05,0.3508,BELOW_LOWER,SIGNAL
2026-04-25T19:28:41.469+07:00,PENGU_USDT,0.008568,0.1052,37.6361,-3.6e-06,3.79e-06,0.5885,BELOW_LOWER,SIGNAL
2026-04-25T19:28:42.882+07:00,XMR_USDT,370.52,0.0054,41.0523,-0.13857833,-0.10502187,0.0468,INSIDE,NO_SIGNAL
2026-04-25T19:28:43.296+07:00,ICP_USDT,2.455,0.0815,44.1587,-0.00030557,-1.198e-05,0.6054,INSIDE,NO_SIGNAL
2026-04-25T19:28:43.870+07:00,HBAR_USDT,0.09121,0.0548,44.2155,-2.123e-05,-2.038e-05,1.1402,INSIDE,NO_SIGNAL
2026-04-25T19:28:44.319+07:00,RAVE_USDT,0.9075,0.243,43.7581,-0.00263168,-0.00333704,0.225,INSIDE,NO_SIGNAL
2026-04-25T19:28:44.654+07:00,AAVE_USDT,95.6,0.0523,54.3496,0.09366655,0.07426321,0.9455,INSIDE,NO_SIGNAL
2026-04-25T19:28:45.350+07:00,TRADOOR_USDT,1.023,0.0978,43.9476,-0.00044359,-0.00089476,0.842,INSIDE,NO_SIGNAL
2026-04-25T19:28:45.969+07:00,XLM_USDT,0.17193,0.064,40.216,-8.018e-05,-7.803e-05,0.5919,INSIDE,SIGNAL
2026-04-25T19:29:33.194+07:00,BTC_USDT,77588.2,-0.0343,35.7009,-4.41638675,1.66358026,1.0491,BELOW_LOWER,SIGNAL
2026-04-25T19:29:33.678+07:00,XAUT_USDT,4695.6,0.0,39.5873,-0.27775654,-0.32630182,0.0166,INSIDE,NO_SIGNAL
2026-04-25T19:29:34.118+07:00,SOL_USDT,86.29,-0.0348,41.5782,0.00469667,0.01063218,0.6254,INSIDE,NO_SIGNAL
2026-04-25T19:29:34.597+07:00,PEPE_USDT,3.83e-06,-0.0783,42.1949,-0.0,-0.0,0.6054,INSIDE,NO_SIGNAL
2026-04-25T19:29:34.929+07:00,ETH_USDT,2313.25,-0.0264,41.5722,0.20625205,0.4211858,0.538,BELOW_LOWER,SIGNAL
2026-04-25T19:29:35.287+07:00,USOIL_USDT,94.803,-0.0833,38.4794,-0.00896334,-0.00658324,1.9754,BELOW_LOWER,NO_SIGNAL
2026-04-25T19:29:35.659+07:00,TAO_USDT,251.96,-0.1268,54.1636,0.28312292,0.25516598,0.5449,INSIDE,NO_SIGNAL
2026-04-25T19:29:36.039+07:00,SILVER_USDT,75.64,-0.0132,46.217,-0.00074074,-0.00019232,0.032,INSIDE,NO_SIGNAL
2026-04-25T19:29:36.542+07:00,XRP_USDT,1.4291,-0.028,40.5832,1.77e-06,0.00012117,1.777,INSIDE,NO_SIGNAL
2026-04-25T19:29:37.057+07:00,UKOIL_USDT,100.513,0.0508,54.1035,-0.01488449,-0.02265932,3.2583,INSIDE,SIGNAL
2026-04-25T19:29:37.506+07:00,ENA_USDT,0.10809,-0.0462,43.1484,-1.09e-05,-5.39e-06,0.5776,INSIDE,SIGNAL
2026-04-25T19:29:38.875+07:00,BCH_USDT,453.24,-0.0485,38.1536,0.03263968,0.05906534,0.8101,INSIDE,NO_SIGNAL
2026-04-25T19:29:39.311+07:00,ZEC_USDT,354.66,-0.1464,35.007,-0.34420753,-0.23540707,3.0002,BELOW_LOWER,NO_SIGNAL
2026-04-25T19:29:39.655+07:00,DOGE_USDT,0.09782,-0.0511,36.9171,-8.99e-06,3.98e-06,1.0849,INSIDE,NO_SIGNAL
2026-04-25T19:29:40.059+07:00,LINK_USDT,9.377,-0.0426,42.0909,0.00026399,0.00060359,0.8147,INSIDE,SIGNAL
2026-04-25T19:29:40.423+07:00,APE_USDT,0.1634,-0.0612,46.1097,-0.00028835,-0.00038256,1.3706,INSIDE,NO_SIGNAL
2026-04-25T19:29:40.853+07:00,SUI_USDT,0.9437,-0.0635,34.9849,-0.00015897,2.587e-05,1.4804,BELOW_LOWER,SIGNAL
2026-04-25T19:29:41.256+07:00,PENGU_USDT,0.008558,-0.1167,34.6903,-6.17e-06,1.8e-06,0.6624,BELOW_LOWER,SIGNAL
2026-04-25T19:29:41.681+07:00,XMR_USDT,370.52,-0.0297,41.5811,-0.14756844,-0.11205268,0.0659,INSIDE,NO_SIGNAL
2026-04-25T19:29:42.071+07:00,ICP_USDT,2.453,-0.0407,38.778,-0.0006433,-0.00015109,1.5417,BELOW_LOWER,SIGNAL
2026-04-25T19:29:43.521+07:00,HBAR_USDT,0.09109,-0.1425,34.2732,-3.035e-05,-2.224e-05,2.0206,BELOW_LOWER,NO_SIGNAL
2026-04-25T19:29:43.850+07:00,RAVE_USDT,0.9046,-0.1435,39.243,-0.00284769,-0.00325926,0.1761,INSIDE,NO_SIGNAL
